"﻿I01";"NOMPROV";"I02";"NOMCANT";"I03";"I03Cl";"I03C";"codParr";"NOMPARR";"I04";"I05";"numv";"numh";"nump";"TOTPER";"H00";"P00";"PCD";"P01";"P03";"GEDAD";"GRANEDAD";"P04M";"P04A";"P05";"P06_A";"P07";"P08";"Discapacidad";"P11LO";"P11L";"P11P";"P11C";"P11PQ";"P12LO";"P12L";"P12P";"P12C";"P12PQ";"P13LO";"P13L";"P13P";"P13C";"P13PQ";"P142P";"P142M";"P152";"P16";"P19";"P20T";"P20I";"P20C";"P21";"P23";"P24";"GRAESC";"GRAESCSA";"P25";"P27";"P28";"TIPOACT";"P29";"RAMACT";"P30";"GRUOCU";"P31";"CATOCUP";"P32";"P33";"P34";"P35";"P36";"P36H";"P36M";"P37";"P38";"P39A";"P39M";"P40";"P02"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;2;150;1;1;1;1;1;1;2;56;13;2;8;1954;1;1;2;2;2;2;2;17;1701;170150;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;5;1;8;7;;1;;1;4711;7;5221;5;6;6;40;1;5;7;5;4;1;5;16;1986;9;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;2;151;1;3;4;1;3;9;2;94;20;3;9;1916;2;2;9;1;1;2;2;5;501;50153;1;1;10;1002;100252;1;1;10;1002;100252;2;2;;7;1;2;2;2;2;1;;;;;7;6;12;;;;;;;;;5;7;5;4;1;5;99;9999;99;1;"7"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;2;157;1;1;2;1;1;1;1;60;14;2;2;1950;1;1;9;2;2;1;1;10;1002;100252;1;1;10;1002;100252;2;2;17;1701;170150;2;2;2;6;1;1;1;1;2;10;2;20;20;1;1;;1;240;1;6210;6;6;6;40;2;5;6;;;;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;2;165;1;5;5;1;5;1;2;61;14;2;2;1949;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;7;1;2;2;2;2;4;6;7;6;;1;;1;9700;20;9111;9;8;8;44;2;5;7;4;3;1;3;17;1986;2;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;2;179;1;1;2;1;1;1;2;72;16;3;4;1938;1;1;2;1;1;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;1;1;2;4;5;6;5;;7;3;9;;;;;;;;;5;6;6;5;1;6;26;1978;7;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;2;189;1;1;2;1;1;1;1;91;20;3;6;1919;1;1;1;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;3;4;3;;7;3;9;;;;;;;;;5;6;;;;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;2;193;1;1;3;1;1;1;1;71;16;3;1;1939;1;1;1;1;1;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;6;7;6;;7;3;9;;;;;;;;;5;6;;;;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;4;1;5;5;1;5;1;2;78;17;3;12;1931;2;1;2;1;1;3;3;88;8881;888105;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;1;2;1;;7;6;12;;;;;;;;;5;7;12;4;8;6;99;1970;1;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;9;1;3;7;1;3;1;2;47;11;2;1;1963;1;1;2;2;2;2;2;10;1005;100552;1;1;10;1002;100252;2;2;10;1001;100150;2;2;2;6;2;1;2;2;2;1;;;;;7;5;11;;;;;;;;;5;7;5;3;2;5;19;1993;2;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;15;1;1;3;1;1;1;2;47;11;2;4;1963;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;2;2;10;1001;100150;2;2;2;6;1;1;2;2;2;6;10;10;9;;1;;1;4719;7;5221;5;6;6;84;2;5;7;3;1;2;3;18;1995;7;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;29;1;1;3;1;1;1;2;28;7;2;6;1982;1;1;2;2;2;2;2;4;405;40550;1;1;10;1002;100252;2;2;17;1705;170550;2;2;2;6;1;1;2;2;2;9;6;19;18;2;1;;1;8510;16;2342;2;1;1;8;2;5;7;2;1;1;2;22;2007;1;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;44;1;6;7;1;6;1;2;78;17;3;1;1932;1;1;9;1;1;2;2;10;1003;100350;1;1;10;1002;100252;2;2;10;1004;100450;2;2;2;6;2;2;2;2;2;1;;;;;7;6;12;;;;;;;;;5;5;8;3;5;7;99;1976;12;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;62;1;1;3;1;1;1;2;39;9;2;8;1971;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;4;6;7;6;;1;;1;4781;7;5211;5;6;6;36;2;5;7;2;1;1;2;25;1998;2;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;63;1;1;1;1;1;1;2;72;16;3;3;1938;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;6;7;6;;7;5;11;;;;;;;;;5;7;3;2;1;3;28;1976;3;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;79;1;1;1;1;1;1;2;68;15;3;11;1942;1;1;2;1;1;3;3;88;8881;888105;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;7;1;2;2;2;2;4;6;7;6;;7;5;11;;;;;;;;;5;7;5;1;4;5;19;9999;99;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;106;1;1;1;1;1;1;2;89;19;3;3;1921;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;4;5;4;;7;7;13;;;;;;;;;5;7;4;3;1;4;23;9999;99;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;120;1;1;9;1;1;1;2;47;11;2;11;1963;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;2;2;10;1002;100250;2;2;2;1;1;2;2;2;2;4;6;7;6;;1;;1;9700;20;9111;9;8;8;12;2;5;7;6;2;4;6;17;1995;6;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;121;1;5;5;1;5;1;1;36;9;2;12;1973;1;1;2;2;2;2;2;4;401;40150;1;1;10;1002;100252;2;2;4;401;40150;2;2;2;6;1;1;2;2;2;4;6;7;6;;1;;1;3100;3;7115;7;2;2;42;2;5;7;;;;;;;;;"7"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;3;128;1;1;1;1;1;1;2;70;16;3;1;1940;2;1;2;2;2;3;3;88;8881;888105;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;2;1;1;1;2;4;1;2;1;;7;7;13;;;;;;;;;5;7;10;5;5;8;22;1985;12;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;7;1;1;2;1;1;1;2;47;11;2;5;1963;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;7;3;13;12;;1;;1;8610;17;3212;3;1;1;36;2;5;3;2;0;2;2;19;1981;12;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;8;1;1;1;1;1;1;2;64;14;2;9;1946;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;3;1;1;;;7;5;11;;;;;;;;;5;7;6;3;3;6;17;1977;2;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;13;1;5;8;1;5;1;2;33;8;2;12;1976;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;5;6;13;12;;1;;1;1399;3;8153;8;2;2;10;2;5;7;2;2;0;2;27;2005;9;1;"3"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;15;1;2;2;1;2;1;2;50;12;2;7;1960;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;3;4;3;;7;5;11;;;;;;;;;5;7;10;2;8;5;20;1985;7;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;20;1;1;9;1;1;1;2;77;17;3;6;1933;1;1;2;2;2;2;2;10;1003;100354;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;2;2;2;2;2;1;;;;;7;5;11;;;;;;;;;5;7;8;3;5;8;13;9999;99;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;26;1;1;2;1;1;1;2;82;18;3;2;1928;1;1;1;2;2;2;2;4;406;40650;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;4;2;3;2;;7;5;11;;;;;;;;;5;7;9;6;3;7;19;1967;6;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;26;1;2;2;1;2;1;2;58;13;2;4;1952;1;1;1;2;2;2;2;4;402;40253;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;1;2;9;4;17;16;1;1;;1;8411;15;2635;2;1;1;40;2;5;3;1;0;1;1;24;1976;12;1;"3"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;34;1;1;1;1;1;1;1;60;14;2;8;1950;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;4;6;7;6;;7;3;9;;;;;;;;;5;6;;;;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;38;1;6;6;1;6;1;2;89;19;3;12;1920;1;1;2;2;2;2;2;4;405;40550;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;2;2;2;2;2;1;;;;;7;7;13;;;;;;;;;5;7;10;6;4;9;20;1961;10;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;48;1;1;2;1;1;1;2;54;12;2;9;1956;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;1;1;2;1;;;;;1;;1;4752;7;5249;5;4;4;60;2;5;7;1;1;0;1;20;1976;2;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;69;1;1;1;1;1;1;2;93;20;3;11;1917;1;1;2;2;2;2;2;4;406;40650;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;2;3;2;;7;7;13;;;;;;;;;5;7;9;6;3;9;20;1958;8;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;73;1;1;2;1;1;1;2;64;14;2;12;1945;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;4;6;7;6;;7;5;11;;;;;;;;;5;7;5;2;3;5;23;1985;8;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;87;1;1;5;1;1;1;2;46;11;2;3;1964;1;1;2;2;2;2;2;4;401;40150;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;4;6;7;6;;5;;5;111;1;6111;6;7;7;40;1;5;5;4;2;2;4;18;1990;4;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;99;1;1;1;1;1;1;2;71;16;3;12;1938;1;1;1;1;1;2;2;4;405;40551;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;2;2;2;2;2;1;;;;;7;6;12;;;;;;;;;5;5;2;1;1;2;25;1974;5;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;132;1;2;3;1;2;1;1;91;20;3;8;1919;1;1;2;1;1;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;;6;2;2;2;2;2;1;;;;;7;7;13;;;;;;;;;5;7;;;;;;;;;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;4;135;1;1;5;1;1;1;2;59;13;2;6;1951;1;1;2;2;2;2;2;10;1002;100253;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;6;7;6;;1;;1;111;1;6111;6;4;4;50;1;5;7;5;2;3;2;22;1990;3;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;8;1;6;6;1;6;1;2;91;20;3;5;1919;2;1;2;2;2;3;3;88;8881;888105;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;2;2;2;2;2;1;;;;;7;7;13;;;;;;;;;5;7;10;6;4;7;18;1957;10;1;"7"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;12;1;1;1;1;1;1;2;77;17;3;11;1933;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;;;;1;2;2;2;2;2;1;;;;;7;7;13;;;;;;;;;5;7;0;0;0;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;16;1;1;4;1;1;1;2;40;10;2;1;1970;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;1;1;1;2;2;2;4;6;7;6;;5;;5;5610;9;5120;5;6;6;50;2;5;7;3;2;1;3;23;2000;4;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;41;1;1;1;1;1;1;2;61;14;2;9;1949;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;4;6;7;6;;1;;1;1410;3;7533;7;6;6;15;1;5;7;3;1;2;1;26;1981;4;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;43;1;1;3;1;1;1;2;83;18;3;6;1927;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;4;5;4;;7;5;11;;;;;;;;;5;7;11;7;4;9;19;1965;10;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;49;1;1;1;1;1;1;2;75;17;3;1;1935;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;7;1;2;2;2;2;4;6;7;6;;7;5;11;;;;;;;;;5;7;8;6;2;8;23;1975;10;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;63;1;1;2;1;1;1;2;63;14;2;12;1946;1;1;2;2;2;2;2;10;1001;100150;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;4;5;4;;7;5;11;;;;;;;;;5;7;7;4;3;7;18;1981;4;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;78;1;2;2;1;2;1;2;95;21;3;11;1915;1;1;1;1;1;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;4;6;7;6;;7;3;9;;;;;;;;;5;6;2;1;1;2;99;1954;9;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;86;1;1;3;1;1;1;2;75;17;3;6;1935;1;1;2;2;2;2;2;4;402;40253;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;5;3;10;9;;7;5;11;;;;;;;;;5;7;5;4;1;5;23;1972;2;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;93;1;1;4;1;1;1;2;37;9;2;7;1973;1;1;2;2;2;2;2;10;1002;100250;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;1;1;2;8;2;15;14;1;1;;1;8411;15;1115;1;1;1;8;2;5;3;3;2;1;3;20;2002;1;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;95;1;1;2;1;1;1;2;95;21;3;9;1915;1;1;2;2;2;2;2;10;1001;100150;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;2;3;2;;7;7;13;;;;;;;;;5;7;7;4;3;6;99;9999;99;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;124;1;1;1;1;1;1;1;77;17;3;9;1933;1;1;2;9;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;7;1;2;2;2;2;4;5;6;5;;7;5;11;;;;;;;;;5;7;;;;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;128;1;1;6;1;1;1;2;52;12;2;11;1958;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;1;1;2;8;3;16;15;1;1;;1;8521;16;2330;2;1;1;30;2;5;3;3;2;1;3;22;1994;6;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;131;1;1;2;1;1;1;1;48;11;2;4;1962;1;1;1;2;2;2;2;4;401;40150;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;1;1;2;5;3;10;9;;1;;1;5510;9;8322;8;2;2;65;2;5;3;;;;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;132;1;4;4;1;4;1;1;91;20;3;12;1918;1;1;2;2;2;2;2;4;405;40550;1;1;10;1002;100252;2;2;10;1001;100150;2;2;2;6;1;2;2;2;2;4;2;3;2;;7;7;13;;;;;;;;;5;7;;;;;;;;;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;145;1;6;6;1;6;1;1;68;15;3;5;1942;1;1;2;2;2;2;2;10;1002;100250;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;6;7;6;;1;;1;111;1;6111;6;2;2;48;2;5;7;;;;;;;;;"7"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;165;1;3;7;1;3;1;2;82;18;3;1;1928;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;7;2;2;2;2;2;1;;;;;7;5;11;;;;;;;;;5;5;5;3;2;5;32;1970;7;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;5;174;1;1;4;1;1;1;2;51;12;2;11;1959;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;9;1;14;13;3;4;;4;9700;20;9111;9;8;8;50;1;5;7;4;3;1;4;19;1988;3;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;6;1;2;4;1;2;1;2;96;21;3;2;1914;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;;;2;1;2;2;2;2;2;1;;;;;7;5;11;;;;;;;;;5;7;7;1;6;6;98;9999;99;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;11;1;6;6;1;6;1;1;78;17;3;3;1932;1;1;2;1;1;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;1;2;2;2;2;2;1;;;;;7;6;12;;;;;;;;;5;7;;;;;;;;;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;17;1;1;7;1;1;1;2;65;15;3;2;1945;1;1;1;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;1;2;2;2;5;3;10;9;;7;5;11;;;;;;;;;5;7;8;5;3;8;19;1978;2;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;24;1;1;1;1;1;1;2;65;15;3;12;1944;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;1;1;1;2;2;2;4;4;5;4;;1;;1;4781;7;5249;5;6;6;40;2;5;7;5;3;2;5;21;9999;99;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;28;1;1;7;1;1;1;2;58;13;2;1;1952;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;2;3;2;;1;;1;111;1;6111;6;6;6;40;2;5;7;5;3;2;5;27;1992;8;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;31;1;1;1;1;1;1;1;77;17;3;6;1933;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;1;1;2;2;2;2;4;3;4;3;;7;7;13;;;;;;;;;5;7;;;;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;36;1;1;3;1;1;1;1;84;18;3;10;1926;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;;;;1;1;2;2;2;2;4;4;5;4;;1;;1;111;1;9211;9;6;6;29;1;5;7;;;;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;38;1;1;3;1;1;1;2;49;11;2;4;1961;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;9;9;2;1;;;;;1;;1;111;1;6111;6;6;6;36;1;5;7;3;2;1;3;20;9999;99;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;56;1;2;2;1;2;1;2;81;18;3;5;1929;1;1;2;1;1;2;2;5;501;50150;1;1;10;1002;100252;2;2;5;501;50150;2;2;2;6;1;2;2;2;2;4;3;4;3;;7;6;12;;;;;;;;;5;7;6;2;4;6;24;9999;99;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;64;1;1;1;1;1;1;2;62;14;2;3;1948;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;6;7;6;;1;;1;4711;7;5249;5;6;6;50;1;5;5;0;0;0;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;65;1;3;3;1;3;1;2;81;18;3;7;1929;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;3;4;3;;7;5;11;;;;;;;;;5;7;0;0;0;;;;;;"7"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;103;1;2;2;1;2;1;2;81;18;3;3;1929;1;1;2;1;1;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;;;2;1;2;2;2;2;2;1;;;;;7;5;11;;;;;;;;;5;7;9;5;4;8;20;1972;9;1;"6"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;106;1;1;2;1;1;1;1;61;14;2;4;1949;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;6;1;2;2;2;2;4;3;4;3;;1;;1;111;1;6111;6;6;6;25;1;5;7;;;;;;;;;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;109;1;1;5;1;1;1;2;51;12;2;11;1959;1;1;1;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;1;1;2;2;2;2;4;2;3;2;;7;5;11;;;;;;;;;5;7;6;4;2;4;17;1977;12;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;113;1;1;6;1;1;1;2;54;12;2;10;1956;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;1;1;1;2;2;2;4;6;7;6;;5;;5;8510;16;5153;5;1;1;40;2;5;3;5;1;4;5;30;1993;7;1;"1"
10;"IMBABURA";2;"ANTONIO ANTE";52;"A";1;111;"SAN FRANCISCO DE NATABUE";1;6;121;1;5;6;1;5;1;2;78;17;3;11;1932;1;1;2;2;2;1;1;10;1002;100252;1;1;10;1002;100252;1;1;10;1002;100252;2;2;2;1;2;2;2;2;2;1;;;;;7;7;13;;;;;;;;;5;7;3;1;2;3;24;9999;99;1;"7"
